Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,City,Carpet_area
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,1st of 10,NaN,NaN,NaN,NaN,December 2019,3,1815,4958,8998770,Dehradun,1800
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,1st of 10,NaN,NaN,NaN,NaN,December 2019,2,1205,4979,5999695,Dehradun,1200
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,4,1st of 10,NaN,NaN,NaN,NaN,December 2019,4,3100,5096,15797600,Dehradun,3050
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,4,1st of 10,NaN,NaN,NaN,NaN,December 2019,4,2450,5061,12399450,Dehradun,2400
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,1st of 10,NaN,NaN,NaN,NaN,December 2019,3,2475,5090,12597750,Dehradun,2400
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,1st of 10,NaN,NaN,NaN,NaN,December 2019,3,1645,5045,8299025,Dehradun,1600
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,1st of 10,NaN,NaN,NaN,NaN,December 2019,2,1450,5034,7299300,Dehradun,1400
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,1st of 10,NaN,NaN,4,NaN,December 2019,3,2300,4260,9798000,Dehradun,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,1st of 10,NaN,NaN,NaN,NaN,December 2019,2,1385,4332,5999820,Dehradun,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,March 2020,3,1925,3600,6930000,Dehradun,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,1st of 10,NaN,NaN,NaN,NaN,December 2019,3,1680,4404,7398720,Dehradun,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,3rd of 5,NaN,NaN,NaN,NaN,November 2020,1,580,4331,2511980,Dehradun,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,5th of 9,NaN,NaN,NaN,NaN,November 2020,2,1480,3716,5499680,Dehradun,1120
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,4th of 7,NaN,NaN,NaN,NaN,November 2020,3,1680,3967,6664560,Dehradun,1410
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,March 2020,3,1680,4500,7560000,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 2,NaN,NaN,NaN,NaN,March 2020,3,1460,3928,5734880,Dehradun,1200
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,3rd of 7,NaN,NaN,NaN,NaN,March 2020,3,1460,3904,5699840,Dehradun,1200
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,4th of 7,NaN,NaN,NaN,NaN,March 2020,3,1810,3955,7158550,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,4th of 7,NaN,NaN,NaN,NaN,March 2020,3,1460,4246,6199160,Dehradun,1200
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,Gr of 7,NaN,NaN,NaN,NaN,March 2020,3,1460,5020,7329200,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Under Construction,2,6th of 7,NaN,NaN,NaN,NaN,March 2020,3,1460,3938,5749480,Dehradun,1200
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,Gr of 7,NaN,NaN,NaN,NaN,March 2020,3,1335,4082,5449470,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 7,NaN,NaN,NaN,NaN,March 2020,3,1335,4014,5358690,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,Gr of 7,NaN,NaN,NaN,NaN,March 2020,3,1460,3950,5767000,Dehradun,1200
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,Gr of 6,NaN,NaN,NaN,NaN,March 2020,3,1990,3945,7850550,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,Gr of 7,NaN,NaN,NaN,NaN,March 2020,3,1600,3950,6320000,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 7,NaN,NaN,NaN,NaN,March 2020,3,1335,3912,5222520,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,7th of 7,NaN,NaN,NaN,NaN,March 2020,3,1990,3969,7898310,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,Gr of 7,NaN,NaN,NaN,NaN,March 2020,3,1810,3950,7149500,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,1st of 7,NaN,NaN,NaN,NaN,March 2020,3,1810,3977,7198370,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,Gr of 7,NaN,NaN,NaN,NaN,March 2020,3,1810,3922,7098820,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,1st of 7,NaN,NaN,NaN,NaN,March 2020,3,1810,3944,7138640,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,Gr of 7,NaN,NaN,NaN,NaN,March 2020,3,1460,3943,5756780,Dehradun,1200
Available,Available,Available,Not Available,Not Available,Available,Available,Available,Under Construction,3,1st of 7,NaN,NaN,NaN,NaN,March 2020,3,1810,3946,7142260,Dehradun,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 7,NaN,NaN,NaN,NaN,March 2020,3,1460,3746,5469160,Dehradun,1200
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 7,NaN,NaN,NaN,NaN,March 2020,3,1460,3940,5752400,Dehradun,1200
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Under Construction,2,1st of 7,NaN,NaN,NaN,NaN,March 2020,3,1460,3945,5759700,Dehradun,1200
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,3,2nd of 5,NaN,NaN,NaN,NaN,July 2020,3,1340,3358,4499720,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,Gr of 7,NaN,NaN,NaN,NaN,March 2020,3,1460,3972,5799120,Dehradun,1200
Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,3,2nd of 7,NaN,NaN,NaN,NaN,March 2020,3,1810,3939,7129590,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,Gr of 7,NaN,NaN,NaN,NaN,March 2020,3,1335,3949,5271915,Dehradun,0
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,Gr of 7,NaN,NaN,NaN,NaN,March 2020,3,1810,3949,7147690,Dehradun,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,2nd of 9,NaN,NaN,NaN,NaN,October 2020,4,2960,4256,12597760,Dehradun,2150
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,2nd of 9,NaN,NaN,NaN,NaN,October 2020,4,2960,4222,12497120,Dehradun,2210
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,4,NaN,NaN,NaN,3,NaN,October 2020,4,2000,4000,8000000,Dehradun,1450
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,3rd of 7,NaN,NaN,NaN,NaN,October 2020,3,1741,4020,6998820,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,4,3rd of 8,NaN,NaN,NaN,NaN,March 2020,3,1990,3781,7524190,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,4,3rd of 6,NaN,NaN,NaN,NaN,March 2020,3,2135,3653,7799155,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,4th of 10,NaN,NaN,NaN,NaN,March 2020,2,1450,4362,6324900,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,5th of 10,NaN,NaN,NaN,NaN,March 2020,3,1645,3768,6198360,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,5th of 10,NaN,NaN,NaN,NaN,March 2020,3,2260,3338,7543880,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,4,4th of 8,NaN,NaN,NaN,NaN,March 2020,3,1972,3324,6554928,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,4,4th of 9,NaN,NaN,NaN,NaN,March 2020,3,2275,3273,7446075,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,4th of 8,NaN,NaN,NaN,NaN,March 2020,3,1925,3919,7544075,Dehradun,0
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,Gr of 7,NaN,NaN,NaN,NaN,March 2020,3,1460,4136,6038560,Dehradun,1200
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,3rd of 7,NaN,NaN,NaN,NaN,March 2020,3,1460,3945,5759700,Dehradun,1200
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,4th of 6,NaN,NaN,NaN,NaN,March 2020,2,1195,3870,4624650,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,6th of 9,NaN,NaN,NaN,NaN,March 2020,3,2350,3168,7444800,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,3rd of 7,NaN,NaN,NaN,NaN,March 2020,3,1635,4220,6899700,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,4th of 8,NaN,NaN,NaN,NaN,March 2020,2,1270,4930,6261100,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,5th of 10,NaN,NaN,NaN,NaN,March 2020,2,1480,4273,6324040,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,5th of 10,NaN,NaN,NaN,NaN,March 2020,3,1925,4415,8498875,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,4,4th of 7,NaN,NaN,NaN,NaN,March 2020,3,2135,3672,7839720,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,6th of 10,NaN,NaN,NaN,NaN,March 2020,3,2450,3079,7543550,Dehradun,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,6th of 9,NaN,NaN,NaN,NaN,November 2020,2,1480,3918,5798640,Dehradun,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,2nd of 5,NaN,NaN,NaN,NaN,October 2020,1,580,4568,2649440,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2,3rd of 8,NaN,NaN,NaN,NaN,March 2020,2,1288,4548,5857824,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 4,NaN,NaN,NaN,NaN,March 2020,2,1020,3529,3599580,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,6,4th of 10,NaN,NaN,NaN,NaN,March 2020,4,3505,3994,13998970,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,4th of 10,NaN,NaN,NaN,NaN,March 2020,2,1119,4000,4476000,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Under Construction,2,6th of 10,NaN,NaN,NaN,NaN,March 2020,2,1220,4000,4880000,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,4,1st of 2,NaN,NaN,NaN,NaN,March 2020,4,2923,3968,11598464,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,1,3rd of 8,NaN,NaN,NaN,NaN,March 2020,1,760,3322,2524720,Dehradun,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,9th of 9,NaN,NaN,NaN,NaN,November 2020,3,1900,4473,8498700,Dehradun,0
Available,Available,Not Available,Not Available,Not Available,Available,Available,Available,Under Construction,2,3rd of 3,NaN,NaN,NaN,NaN,March 2020,2,1104,3442,3799968,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Under Construction,2,6th of 10,NaN,NaN,NaN,NaN,March 2020,2,1208,4000,4832000,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,4,1st of 4,NaN,NaN,NaN,NaN,March 2020,4,3143,4486,14099498,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Under Construction,3,4th of 4,NaN,NaN,NaN,NaN,March 2020,3,2200,4000,8800000,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Under Construction,2,5th of 7,NaN,NaN,NaN,NaN,March 2020,2,1375,1000,1375000,Dehradun,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Available,Under Construction,3,7th of 7,NaN,NaN,NaN,NaN,March 2020,3,2642,3258,8607636,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Under Construction,2,2nd of 10,NaN,NaN,NaN,NaN,March 2020,2,1096,4000,4384000,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,5th of 10,NaN,NaN,NaN,NaN,March 2020,2,1428,4000,5712000,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,7th of 7,NaN,NaN,NaN,NaN,March 2020,2,1502,3599,5405698,Dehradun,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,Gr of 5,NaN,NaN,NaN,NaN,March 2020,3,2300,4000,9200000,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,3rd of 7,NaN,NaN,NaN,NaN,March 2020,2,1375,3956,5439500,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,6th of 7,NaN,NaN,NaN,NaN,March 2020,3,1716,4137,7099092,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Under Construction,4,6th of 7,NaN,NaN,NaN,NaN,March 2020,4,2373,4112,9757776,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 4,NaN,NaN,NaN,NaN,March 2020,2,1020,3333,3399660,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,1,2nd of 4,NaN,NaN,NaN,NaN,March 2020,2,630,3333,2099790,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,4,5th of 7,NaN,NaN,NaN,NaN,March 2020,4,2398,3798,9107604,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,4th of 7,NaN,NaN,NaN,NaN,March 2020,2,1195,4518,5399010,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Under Construction,3,1st of 5,NaN,NaN,NaN,NaN,March 2020,3,2429,4487,10898923,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,1st of 5,NaN,NaN,NaN,NaN,March 2020,3,2300,4000,9200000,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Under Construction,3,2nd of 10,NaN,NaN,NaN,NaN,March 2020,3,1692,4000,6768000,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Under Construction,3,5th of 10,NaN,NaN,NaN,NaN,March 2020,3,1709,4001,6837709,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,1,1st of 10,NaN,NaN,NaN,NaN,March 2020,1,696,3678,2559888,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 4,NaN,NaN,NaN,NaN,March 2020,2,1104,3260,3599040,Dehradun,0
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,2,4th of 10,NaN,NaN,NaN,NaN,March 2020,2,1119,4000,4476000,Dehradun,0
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,2,6th of 10,NaN,NaN,NaN,NaN,March 2020,2,1220,4000,4880000,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Under Construction,4,Gr of 4,NaN,NaN,NaN,NaN,March 2020,4,3143,4486,14099498,Dehradun,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,1st of 3,NaN,NaN,NaN,NaN,March 2020,3,2100,4000,8400000,Dehradun,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,1st of 4,NaN,NaN,NaN,NaN,March 2020,3,2200,4000,8800000,Dehradun,0
